customer_id,Frequency,Monetary,total_items_purchased,total_orders_returned,Recency,return_rate,R_Score,F_Score,M_Score,RFM_Cell,RFM_Score_Sum
CUST00830,3,1613.9499999999998,4,0,19,0.0,5,3,3,533,11
CUST00831,2,994.8299999999999,2,0,6,0.0,5,2,2,522,9
CUST00832,1,716.8,2,0,0,0.0,5,1,2,512,8
CUST00833,1,1142.84,3,0,67,0.0,3,1,2,312,6
CUST00834,4,2049.66,7,0,2,0.0,5,4,3,543,12
CUST00835,9,6195.89,14,1,157,0.1111111111111111,1,5,5,155,11
CUST00836,2,1640.21,4,0,9,0.0,5,2,3,523,10
CUST00837,2,1476.76,4,0,15,0.0,5,2,3,523,10
CUST00838,6,4291.93,9,0,9,0.0,5,5,5,555,15
CUST00839,3,1996.99,4,0,162,0.0,1,3,3,133,7
CUST00840,10,9432.94,18,0,58,0.0,3,5,5,355,13
CUST00841,8,6507.63,12,1,99,0.125,2,5,5,255,12
CUST00842,5,5478.280000000001,9,0,71,0.0,3,4,5,345,12
CUST00843,1,0.0,2,1,45,1.0,4,1,1,411,6
CUST00844,1,410.24,1,0,19,0.0,5,1,1,511,7
CUST00845,4,2758.2200000000003,7,0,96,0.0,2,4,4,244,10
CUST00846,9,6335.8,14,1,41,0.1111111111111111,4,5,5,455,14
CUST00847,6,6336.01,14,0,4,0.0,5,5,5,555,15
CUST00848,1,547.18,1,0,4,0.0,5,1,1,511,7
CUST00849,7,4218.23,9,0,6,0.0,5,5,5,555,15
CUST00850,2,552.68,5,1,7,0.5,5,2,1,521,8
CUST00851,2,822.7,3,1,0,0.5,5,2,2,522,9
CUST00852,3,1379.6599999999999,4,0,66,0.0,3,3,2,332,8
CUST00853,1,318.94,1,0,61,0.0,3,1,1,311,5
CUST00854,3,2249.63,4,0,279,0.0,1,3,3,133,7
CUST00855,1,613.47,2,0,292,0.0,1,1,1,111,3
CUST00856,1,2235.84,4,0,135,0.0,2,1,3,213,6
CUST00857,5,3586.8900000000003,11,1,67,0.2,3,4,4,344,11
CUST00858,3,2363.5299999999997,4,0,90,0.0,2,3,3,233,8
CUST00859,4,2159.64,5,0,169,0.0,1,4,3,143,8
CUST00860,1,1472.26,3,0,79,0.0,3,1,3,313,7
CUST00861,3,1530.88,3,0,170,0.0,1,3,3,133,7
CUST00862,4,3934.7400000000002,7,0,453,0.0,1,4,5,145,10
CUST00863,4,2928.87,6,0,25,0.0,4,4,4,444,12
CUST00864,2,1042.98,2,0,138,0.0,2,2,2,222,6
CUST00865,2,1503.1100000000001,4,0,50,0.0,3,2,3,323,8
CUST00866,1,1280.71,2,0,26,0.0,4,1,2,412,7
CUST00867,1,424.64,2,0,15,0.0,5,1,1,511,7
CUST00868,1,832.57,2,0,20,0.0,5,1,2,512,8
CUST00869,6,2930.57,7,1,93,0.16666666666666666,2,5,4,254,11
CUST00870,7,5454.610000000001,11,0,86,0.0,2,5,5,255,12
CUST00871,8,7332.96,14,0,122,0.0,2,5,5,255,12
CUST00872,3,1959.48,4,0,125,0.0,2,3,3,233,8
CUST00873,4,4213.62,8,0,3,0.0,5,4,5,545,14
CUST00874,1,511.56,1,0,21,0.0,4,1,1,411,6
CUST00875,1,363.1,1,0,30,0.0,4,1,1,411,6
CUST00876,3,1392.13,4,0,36,0.0,4,3,2,432,9
CUST00877,3,1904.33,4,0,63,0.0,3,3,3,333,9
CUST00878,2,2578.68,4,0,134,0.0,2,2,4,224,8
CUST00879,6,5967.77,9,0,155,0.0,1,5,5,155,11
CUST00880,4,1801.75,5,1,16,0.25,5,4,3,543,12
CUST00881,8,9492.15,17,0,4,0.0,5,5,5,555,15
CUST00882,2,894.79,2,0,85,0.0,3,2,2,322,7
CUST00883,3,6706.94,10,0,126,0.0,2,3,5,235,10
CUST00884,1,365.93,1,0,271,0.0,1,1,1,111,3
CUST00885,8,5971.23,12,1,31,0.125,4,5,5,455,14
CUST00886,5,2145.59,6,1,1,0.2,5,4,3,543,12
CUST00887,3,2344.2,5,0,9,0.0,5,3,3,533,11
CUST00888,3,2556.74,7,0,108,0.0,2,3,4,234,9
CUST00889,3,1597.41,5,1,44,0.3333333333333333,4,3,3,433,10
CUST00890,1,631.59,1,0,24,0.0,4,1,1,411,6
CUST00891,3,3475.43,7,0,13,0.0,5,3,4,534,12
CUST00892,1,360.98,1,0,9,0.0,5,1,1,511,7
CUST00893,2,2269.27,5,0,99,0.0,2,2,3,223,7
CUST00894,2,1903.85,3,0,25,0.0,4,2,3,423,9
CUST00895,4,1415.7,4,0,54,0.0,3,4,2,342,9
CUST00896,9,7049.0199999999995,15,1,10,0.1111111111111111,5,5,5,555,15
CUST00897,1,584.95,1,0,13,0.0,5,1,1,511,7
CUST00898,6,3417.73,10,1,339,0.16666666666666666,1,5,4,154,10
CUST00899,1,0.0,1,1,187,1.0,1,1,1,111,3
CUST00900,2,1242.65,3,0,58,0.0,3,2,2,322,7
CUST00901,4,2025.21,5,0,35,0.0,4,4,3,443,11
CUST00902,1,1318.64,3,0,6,0.0,5,1,2,512,8
CUST00903,1,632.18,1,0,42,0.0,4,1,1,411,6
CUST00904,7,3522.05,10,2,41,0.2857142857142857,4,5,4,454,13
CUST00905,5,5594.75,10,0,30,0.0,4,4,5,445,13
CUST00906,2,1449.41,3,0,38,0.0,4,2,3,423,9
CUST00907,3,2874.51,6,0,220,0.0,1,3,4,134,8
CUST00908,2,2799.02,5,0,27,0.0,4,2,4,424,10
CUST00909,1,0.0,2,1,185,1.0,1,1,1,111,3
CUST00910,1,1239.32,2,0,127,0.0,2,1,2,212,5
CUST00911,9,4698.9400000000005,12,1,30,0.1111111111111111,4,5,5,455,14
CUST00912,2,1516.54,3,0,138,0.0,2,2,3,223,7
CUST00913,3,1818.9,4,0,183,0.0,1,3,3,133,7
CUST00914,3,1633.9099999999999,5,0,36,0.0,4,3,3,433,10
CUST00915,4,2277.22,5,0,113,0.0,2,4,3,243,9
CUST00916,5,3495.4700000000003,9,1,20,0.2,5,4,4,544,13
CUST00917,3,1704.79,4,0,286,0.0,1,3,3,133,7
CUST00918,2,1142.22,2,0,236,0.0,1,2,2,122,5
CUST00919,2,1976.3400000000001,4,0,10,0.0,5,2,3,523,10
CUST00920,4,1017.74,7,2,66,0.5,3,4,2,342,9
CUST00921,1,0.0,3,1,195,1.0,1,1,1,111,3
CUST00922,1,1131.6,2,0,11,0.0,5,1,2,512,8
CUST00923,7,4149.83,9,0,57,0.0,3,5,5,355,13
CUST00924,4,3018.21,6,0,44,0.0,4,4,4,444,12
CUST00925,1,464.59,1,0,44,0.0,4,1,1,411,6
CUST00926,3,1704.96,3,0,1,0.0,5,3,3,533,11
CUST00927,1,617.86,1,0,343,0.0,1,1,1,111,3
CUST00928,1,325.55,1,0,229,0.0,1,1,1,111,3
CUST00929,1,325.51,1,0,43,0.0,4,1,1,411,6
CUST00930,4,1912.79,5,1,59,0.25,3,4,3,343,10
CUST00931,1,1030.44,3,0,30,0.0,4,1,2,412,7
CUST00932,1,0.0,1,1,83,1.0,3,1,1,311,5
CUST00933,3,2102.12,4,0,205,0.0,1,3,3,133,7
CUST00934,10,5870.11,14,1,44,0.1,4,5,5,455,14
CUST00935,5,3594.4,8,0,28,0.0,4,4,4,444,12
CUST00936,2,2188.31,4,0,35,0.0,4,2,3,423,9
CUST00937,5,3342.44,6,0,126,0.0,2,4,4,244,10
CUST00938,3,4729.23,8,0,26,0.0,4,3,5,435,12
CUST00939,1,560.91,1,0,9,0.0,5,1,1,511,7
CUST00940,2,0.0,3,2,236,1.0,1,2,1,121,4
CUST00941,5,3758.0600000000004,7,0,183,0.0,1,4,5,145,10
CUST00942,1,0.0,1,1,7,1.0,5,1,1,511,7
CUST00943,5,3965.95,10,0,346,0.0,1,4,5,145,10
CUST00944,6,3825.72,8,1,74,0.16666666666666666,3,5,5,355,13
CUST00945,1,1143.18,2,0,4,0.0,5,1,2,512,8
CUST00946,1,542.29,2,0,173,0.0,1,1,1,111,3
CUST00947,9,7033.45,15,1,41,0.1111111111111111,4,5,5,455,14
CUST00948,1,923.64,1,0,79,0.0,3,1,2,312,6
CUST00949,2,1269.04,2,0,130,0.0,2,2,2,222,6
CUST00950,3,3765.9,6,0,209,0.0,1,3,5,135,9
CUST00951,1,602.19,1,0,62,0.0,3,1,1,311,5
CUST00952,8,4710.47,12,0,42,0.0,4,5,5,455,14
CUST00953,3,1523.44,5,1,9,0.3333333333333333,5,3,3,533,11
CUST00954,2,769.86,3,0,25,0.0,4,2,2,422,8
CUST00955,2,748.92,2,0,63,0.0,3,2,2,322,7
CUST00956,7,5800.25,13,0,31,0.0,4,5,5,455,14
CUST00957,3,1174.3200000000002,3,1,37,0.3333333333333333,4,3,2,432,9
CUST00958,2,1033.42,2,0,160,0.0,1,2,2,122,5
CUST00959,7,3610.2000000000003,8,1,63,0.14285714285714285,3,5,4,354,12
CUST00960,4,2173.36,6,1,146,0.25,2,4,3,243,9
CUST00961,6,3460.75,10,1,151,0.16666666666666666,1,5,4,154,10
CUST00962,1,0.0,1,1,22,1.0,4,1,1,411,6
CUST00963,1,641.2,1,0,103,0.0,2,1,1,211,4
CUST00964,3,2167.08,5,0,219,0.0,1,3,3,133,7
CUST00965,2,507.14,2,0,8,0.0,5,2,1,521,8
CUST00966,1,2196.79,4,0,40,0.0,4,1,3,413,8
CUST00967,2,748.72,4,1,218,0.5,1,2,2,122,5
CUST00968,6,6505.79,15,0,98,0.0,2,5,5,255,12
CUST00969,4,2654.59,6,0,31,0.0,4,4,4,444,12
CUST00970,3,1607.64,5,0,188,0.0,1,3,3,133,7
CUST00971,8,5099.62,10,0,62,0.0,3,5,5,355,13
CUST00972,5,5941.2,10,0,64,0.0,3,4,5,345,12
CUST00973,7,2980.9700000000003,7,0,22,0.0,4,5,4,454,13
CUST00974,5,3257.3900000000003,8,1,79,0.2,3,4,4,344,11
CUST00975,4,2517.6099999999997,5,0,50,0.0,3,4,4,344,11
CUST00976,7,5533.71,11,1,5,0.14285714285714285,5,5,5,555,15
CUST00977,2,1375.4499999999998,3,0,5,0.0,5,2,2,522,9
CUST00978,1,725.16,1,0,307,0.0,1,1,2,112,4
CUST00979,8,6304.8099999999995,14,0,103,0.0,2,5,5,255,12
CUST00980,1,492.33,1,0,81,0.0,3,1,1,311,5
CUST00981,8,6263.0,11,0,103,0.0,2,5,5,255,12
CUST00982,4,1862.8899999999999,4,0,90,0.0,2,4,3,243,9
CUST00983,2,1982.29,4,0,256,0.0,1,2,3,123,6
CUST00984,2,1055.25,3,0,44,0.0,4,2,2,422,8
CUST00985,1,734.6,2,0,85,0.0,3,1,2,312,6
CUST00986,5,3357.17,8,0,62,0.0,3,4,4,344,11
CUST00987,5,5784.1,12,0,7,0.0,5,4,5,545,14
CUST00988,6,4188.58,8,0,3,0.0,5,5,5,555,15
CUST00989,5,4165.87,10,0,158,0.0,1,4,5,145,10
CUST00990,8,5678.84,13,1,167,0.125,1,5,5,155,11
CUST00991,11,11394.83,21,0,41,0.0,4,5,5,455,14
CUST00992,5,4442.45,10,0,272,0.0,1,4,5,145,10
CUST00993,7,6785.33,12,0,164,0.0,1,5,5,155,11
CUST00994,5,4659.69,10,0,52,0.0,3,4,5,345,12
CUST00995,4,2523.84,6,0,159,0.0,1,4,4,144,9
CUST00996,6,3267.7200000000003,7,0,8,0.0,5,5,4,554,14
CUST00997,1,325.85,1,0,180,0.0,1,1,1,111,3
CUST00998,4,3519.26,6,0,63,0.0,3,4,4,344,11
CUST00999,7,4930.56,11,0,148,0.0,1,5,5,155,11
CUST01000,3,2789.66,6,0,52,0.0,3,3,4,334,10
CUST01001,5,4064.54,8,0,313,0.0,1,4,5,145,10
CUST01002,5,2761.33,6,0,71,0.0,3,4,4,344,11
CUST01003,1,944.62,2,0,138,0.0,2,1,2,212,5
CUST01004,7,5599.9,11,0,215,0.0,1,5,5,155,11
CUST01005,1,1329.67,3,0,144,0.0,2,1,2,212,5
CUST01006,1,404.58,1,0,4,0.0,5,1,1,511,7
CUST01007,4,1916.8200000000002,5,0,86,0.0,2,4,3,243,9
CUST01008,1,473.15,1,0,269,0.0,1,1,1,111,3
CUST01009,1,334.39,1,0,41,0.0,4,1,1,411,6
CUST01010,1,531.29,1,0,22,0.0,4,1,1,411,6
CUST01011,4,1951.66,4,0,365,0.0,1,4,3,143,8
CUST01012,4,1822.32,4,1,30,0.25,4,4,3,443,11
CUST01013,2,613.5,3,1,307,0.5,1,2,1,121,4
CUST01014,7,3972.09,8,0,137,0.0,2,5,5,255,12
CUST01015,3,1760.74,3,0,39,0.0,4,3,3,433,10
CUST01016,2,879.1499999999999,2,0,0,0.0,5,2,2,522,9
CUST01017,5,4083.3399999999997,10,1,133,0.2,2,4,5,245,11
CUST01018,1,403.76,1,0,4,0.0,5,1,1,511,7
CUST01019,2,1151.0900000000001,2,0,290,0.0,1,2,2,122,5
CUST01020,1,236.73,1,0,131,0.0,2,1,1,211,4
CUST01021,2,328.89,2,1,15,0.5,5,2,1,521,8
CUST01022,2,1528.4,5,0,252,0.0,1,2,3,123,6
CUST01023,1,948.21,2,0,204,0.0,1,1,2,112,4
CUST01024,1,370.39,1,0,20,0.0,5,1,1,511,7
CUST01025,5,4250.49,12,1,29,0.2,4,4,5,445,13
CUST01026,2,759.58,2,0,65,0.0,3,2,2,322,7
CUST01027,4,4029.9500000000003,7,0,58,0.0,3,4,5,345,12
CUST01028,1,2809.6,4,0,173,0.0,1,1,4,114,6
CUST01029,3,1246.4,3,0,110,0.0,2,3,2,232,7
CUST01030,11,8329.47,15,0,32,0.0,4,5,5,455,14
CUST01031,5,3089.5600000000004,8,0,174,0.0,1,4,4,144,9
CUST01032,1,624.38,1,0,11,0.0,5,1,1,511,7
CUST01033,10,4754.38,15,2,14,0.2,5,5,5,555,15
CUST01034,9,5240.5599999999995,11,0,100,0.0,2,5,5,255,12
CUST01035,7,2104.02,10,1,5,0.14285714285714285,5,5,3,553,13
CUST01036,6,5297.63,8,0,141,0.0,2,5,5,255,12
CUST01037,1,681.83,1,0,8,0.0,5,1,1,511,7
CUST01038,4,1834.46,4,0,52,0.0,3,4,3,343,10
CUST01039,3,1646.7,5,1,129,0.3333333333333333,2,3,3,233,8
CUST01040,1,594.23,1,0,130,0.0,2,1,1,211,4
CUST01041,1,149.0,1,0,164,0.0,1,1,1,111,3
CUST01042,1,610.96,1,0,0,0.0,5,1,1,511,7
CUST01043,1,464.25,1,0,74,0.0,3,1,1,311,5
CUST01044,1,2141.49,4,0,84,0.0,3,1,3,313,7
CUST01045,2,1560.91,3,0,143,0.0,2,2,3,223,7
CUST01046,1,1032.89,2,0,105,0.0,2,1,2,212,5
CUST01047,1,389.07,1,0,149,0.0,1,1,1,111,3
CUST01048,1,616.59,1,0,128,0.0,2,1,1,211,4
CUST01049,1,345.2,1,0,144,0.0,2,1,1,211,4
CUST01050,2,1629.56,3,0,5,0.0,5,2,3,523,10
CUST01051,2,1390.63,3,0,103,0.0,2,2,2,222,6
CUST01052,1,763.75,1,0,173,0.0,1,1,2,112,4
CUST01053,2,2622.57,4,0,146,0.0,2,2,4,224,8
CUST01054,5,2628.9300000000003,7,0,176,0.0,1,4,4,144,9
CUST01055,4,3477.9500000000003,7,1,206,0.25,1,4,4,144,9
CUST01056,6,3227.23,8,2,64,0.3333333333333333,3,5,4,354,12
CUST01057,1,916.36,2,0,2,0.0,5,1,2,512,8
CUST01058,3,1535.77,3,0,110,0.0,2,3,3,233,8
CUST01059,1,601.72,1,0,146,0.0,2,1,1,211,4
CUST01060,2,1762.54,4,0,52,0.0,3,2,3,323,8
CUST01061,3,1789.86,4,0,2,0.0,5,3,3,533,11
CUST01062,5,2991.27,7,0,294,0.0,1,4,4,144,9
CUST01063,1,0.0,1,1,20,1.0,5,1,1,511,7
CUST01064,2,898.3599999999999,2,0,6,0.0,5,2,2,522,9
CUST01065,2,1035.32,2,0,3,0.0,5,2,2,522,9
CUST01066,1,816.92,1,0,11,0.0,5,1,2,512,8
CUST01067,2,1043.57,2,0,25,0.0,4,2,2,422,8
CUST01068,5,3945.95,8,0,130,0.0,2,4,5,245,11
CUST01069,1,1446.51,2,0,55,0.0,3,1,3,313,7
CUST01070,8,5227.41,9,0,11,0.0,5,5,5,555,15
CUST01071,1,690.61,1,0,14,0.0,5,1,2,512,8
CUST01072,1,0.0,1,1,183,1.0,1,1,1,111,3
CUST01073,3,1307.0500000000002,6,1,80,0.3333333333333333,3,3,2,332,8
CUST01074,3,1784.42,3,0,114,0.0,2,3,3,233,8
CUST01075,2,0.0,2,2,26,1.0,4,2,1,421,7
CUST01076,6,2467.42,6,0,83,0.0,3,5,4,354,12
CUST01077,1,1080.77,3,0,68,0.0,3,1,2,312,6
CUST01078,2,777.22,2,0,156,0.0,1,2,2,122,5
CUST01079,1,1832.92,3,0,177,0.0,1,1,3,113,5
CUST01080,3,839.86,3,1,117,0.3333333333333333,2,3,2,232,7
CUST01081,4,2056.5699999999997,7,1,19,0.25,5,4,3,543,12
CUST01082,1,1181.66,4,0,35,0.0,4,1,2,412,7
CUST01083,2,767.05,2,0,236,0.0,1,2,2,122,5
CUST01084,8,4552.1900000000005,9,0,76,0.0,3,5,5,355,13
CUST01085,1,1786.06,4,0,358,0.0,1,1,3,113,5
CUST01086,5,2367.6,9,1,71,0.2,3,4,3,343,10
CUST01087,1,0.0,1,1,2,1.0,5,1,1,511,7
CUST01088,1,361.44,1,0,0,0.0,5,1,1,511,7
CUST01089,1,337.51,1,0,25,0.0,4,1,1,411,6
CUST01090,2,1200.77,2,0,144,0.0,2,2,2,222,6
CUST01091,1,505.4,1,0,87,0.0,2,1,1,211,4
CUST01092,9,7556.9,16,0,196,0.0,1,5,5,155,11
CUST01093,3,1477.44,3,0,285,0.0,1,3,3,133,7
CUST01094,6,4050.79,8,0,72,0.0,3,5,5,355,13
CUST01095,2,1152.1100000000001,2,0,41,0.0,4,2,2,422,8
CUST01096,6,4119.91,8,1,3,0.16666666666666666,5,5,5,555,15
CUST01097,5,2841.22,6,0,233,0.0,1,4,4,144,9
CUST01098,2,1964.25,4,0,198,0.0,1,2,3,123,6
CUST01099,10,6243.88,15,0,14,0.0,5,5,5,555,15
CUST01100,1,491.36,1,0,24,0.0,4,1,1,411,6
CUST01101,1,732.91,2,0,10,0.0,5,1,2,512,8
CUST01102,7,4318.54,9,0,79,0.0,3,5,5,355,13
CUST01103,4,2384.85,5,0,76,0.0,3,4,3,343,10
CUST01104,4,2069.01,7,0,99,0.0,2,4,3,243,9
CUST01105,3,1353.63,3,0,84,0.0,3,3,2,332,8
CUST01106,1,1006.69,2,0,81,0.0,3,1,2,312,6
CUST01107,2,980.0699999999999,2,0,91,0.0,2,2,2,222,6
CUST01108,4,2883.75,8,0,40,0.0,4,4,4,444,12
CUST01109,1,304.94,1,0,25,0.0,4,1,1,411,6
CUST01110,6,3554.06,9,0,260,0.0,1,5,4,154,10
CUST01111,7,7703.55,14,0,95,0.0,2,5,5,255,12
CUST01112,4,2800.7700000000004,7,0,57,0.0,3,4,4,344,11
CUST01113,4,1292.88,4,1,107,0.25,2,4,2,242,8
CUST01114,1,831.94,2,0,147,0.0,2,1,2,212,5
CUST01115,10,6000.66,14,1,17,0.1,5,5,5,555,15
CUST01116,1,2054.97,4,0,54,0.0,3,1,3,313,7
CUST01117,8,5543.8,13,0,42,0.0,4,5,5,455,14
CUST01118,5,1808.07,5,1,170,0.2,1,4,3,143,8
CUST01119,1,654.67,2,0,124,0.0,2,1,1,211,4
CUST01120,3,1723.34,4,1,61,0.3333333333333333,3,3,3,333,9
CUST01121,1,149.0,1,0,88,0.0,2,1,1,211,4
CUST01122,1,1209.05,3,0,6,0.0,5,1,2,512,8
CUST01123,2,608.95,2,1,182,0.5,1,2,1,121,4
CUST01124,9,5960.1,12,0,172,0.0,1,5,5,155,11
CUST01125,5,3199.97,9,1,245,0.2,1,4,4,144,9
CUST01126,2,2073.54,4,0,16,0.0,5,2,3,523,10
CUST01127,2,774.6899999999999,2,0,130,0.0,2,2,2,222,6
CUST01128,1,1108.73,2,0,182,0.0,1,1,2,112,4
CUST01129,1,675.97,2,0,157,0.0,1,1,1,111,3
CUST01130,4,2506.58,6,0,99,0.0,2,4,4,244,10
CUST01131,4,3713.8100000000004,7,0,22,0.0,4,4,4,444,12
CUST01132,6,5419.860000000001,10,0,4,0.0,5,5,5,555,15
CUST01133,2,779.1500000000001,2,0,36,0.0,4,2,2,422,8
CUST01134,6,5861.26,11,0,78,0.0,3,5,5,355,13
CUST01135,3,3302.06,6,0,93,0.0,2,3,4,234,9
CUST01136,7,3407.6800000000003,9,1,97,0.14285714285714285,2,5,4,254,11
CUST01137,3,1014.9000000000001,3,1,115,0.3333333333333333,2,3,2,232,7
CUST01138,5,2475.44,5,0,134,0.0,2,4,4,244,10
CUST01139,1,2270.63,4,0,21,0.0,4,1,3,413,8
CUST01140,5,4021.81,9,0,22,0.0,4,4,5,445,13
CUST01141,1,691.6,1,0,115,0.0,2,1,2,212,5
CUST01142,2,1015.4200000000001,2,0,40,0.0,4,2,2,422,8
CUST01143,1,438.47,1,0,0,0.0,5,1,1,511,7
CUST01144,3,1952.1899999999998,8,1,38,0.3333333333333333,4,3,3,433,10
CUST01145,3,1800.48,5,0,183,0.0,1,3,3,133,7
CUST01146,6,5057.68,12,0,23,0.0,4,5,5,455,14
CUST01147,5,1925.8600000000001,8,1,1,0.2,5,4,3,543,12
CUST01148,9,6087.83,14,1,128,0.1111111111111111,2,5,5,255,12
CUST01149,6,3722.95,9,0,72,0.0,3,5,4,354,12
CUST01150,5,2116.8,5,1,167,0.2,1,4,3,143,8
CUST01151,4,3131.54,5,0,105,0.0,2,4,4,244,10
CUST01152,7,6158.0599999999995,12,0,1,0.0,5,5,5,555,15
CUST01153,1,0.0,3,1,33,1.0,4,1,1,411,6
CUST01154,4,2889.22,6,0,55,0.0,3,4,4,344,11
CUST01155,4,1005.68,6,2,1,0.5,5,4,2,542,11
CUST01156,4,2151.96,5,0,7,0.0,5,4,3,543,12
CUST01157,5,2514.52,7,2,0,0.4,5,4,4,544,13
CUST01158,3,3891.19,6,0,42,0.0,4,3,5,435,12
CUST01159,5,3132.18,7,0,68,0.0,3,4,4,344,11
CUST01160,3,1700.8000000000002,4,0,166,0.0,1,3,3,133,7
CUST01161,5,4418.07,9,1,154,0.2,1,4,5,145,10
CUST01162,2,2483.96,5,0,175,0.0,1,2,4,124,7
CUST01163,1,379.14,1,0,375,0.0,1,1,1,111,3
CUST01164,1,965.68,2,0,37,0.0,4,1,2,412,7
CUST01165,2,1690.75,5,0,155,0.0,1,2,3,123,6
CUST01166,4,2224.92,6,1,41,0.25,4,4,3,443,11
CUST01167,8,5924.16,12,0,23,0.0,4,5,5,455,14
CUST01168,1,510.5,1,0,14,0.0,5,1,1,511,7
CUST01169,1,0.0,2,1,54,1.0,3,1,1,311,5
CUST01170,2,1210.01,2,0,139,0.0,2,2,2,222,6
CUST01171,1,744.73,2,0,132,0.0,2,1,2,212,5
CUST01172,9,7960.78,17,0,27,0.0,4,5,5,455,14
CUST01173,5,3912.61,7,0,78,0.0,3,4,5,345,12
CUST01174,3,1722.3700000000001,4,0,89,0.0,2,3,3,233,8
CUST01175,8,5633.0,12,0,48,0.0,3,5,5,355,13
CUST01176,1,149.0,1,0,215,0.0,1,1,1,111,3
CUST01177,3,2144.58,4,0,56,0.0,3,3,3,333,9
CUST01178,3,1298.14,3,0,67,0.0,3,3,2,332,8
CUST01179,1,536.83,1,0,108,0.0,2,1,1,211,4
CUST01180,2,0.0,4,2,23,1.0,4,2,1,421,7
CUST01181,1,296.32,1,0,137,0.0,2,1,1,211,4
CUST01182,4,3106.33,7,0,108,0.0,2,4,4,244,10
CUST01183,3,1151.74,3,1,6,0.3333333333333333,5,3,2,532,10
CUST01184,4,2161.4,4,0,30,0.0,4,4,3,443,11
CUST01185,6,5763.86,11,0,23,0.0,4,5,5,455,14
CUST01186,3,2962.35,5,0,153,0.0,1,3,4,134,8
CUST01187,3,1729.96,5,0,26,0.0,4,3,3,433,10
CUST01188,2,389.91,2,1,92,0.5,2,2,1,221,5
CUST01189,3,3126.0299999999997,5,0,161,0.0,1,3,4,134,8
CUST01190,4,2968.92,6,0,27,0.0,4,4,4,444,12
CUST01191,1,510.71,1,0,52,0.0,3,1,1,311,5
CUST01192,4,2428.7599999999998,5,0,24,0.0,4,4,4,444,12
CUST01193,1,270.13,1,0,457,0.0,1,1,1,111,3
CUST01194,3,1412.59,4,1,85,0.3333333333333333,3,3,2,332,8
CUST01195,1,0.0,1,1,94,1.0,2,1,1,211,4
CUST01196,3,1345.56,6,1,111,0.3333333333333333,2,3,2,232,7
CUST01197,2,406.22,2,0,77,0.0,3,2,1,321,6
CUST01198,1,592.73,2,0,31,0.0,4,1,1,411,6
CUST01199,3,886.07,5,1,359,0.3333333333333333,1,3,2,132,6
CUST01200,1,524.27,1,0,58,0.0,3,1,1,311,5
CUST01201,7,5885.4,9,0,158,0.0,1,5,5,155,11
CUST01202,1,650.67,1,0,132,0.0,2,1,1,211,4
CUST01203,2,584.44,2,0,60,0.0,3,2,1,321,6
CUST01204,7,4565.2699999999995,9,0,81,0.0,3,5,5,355,13
CUST01205,4,1861.62,5,0,262,0.0,1,4,3,143,8
CUST01206,1,819.46,1,0,73,0.0,3,1,2,312,6
CUST01207,2,638.4200000000001,2,0,110,0.0,2,2,1,221,5
CUST01208,3,1407.5300000000002,3,0,95,0.0,2,3,2,232,7
CUST01209,6,2483.16,6,1,14,0.16666666666666666,5,5,4,554,14
CUST01210,1,429.55,1,0,266,0.0,1,1,1,111,3
CUST01211,5,3152.1,9,1,5,0.2,5,4,4,544,13
CUST01212,6,4256.5,14,2,20,0.3333333333333333,5,5,5,555,15
CUST01213,1,492.41,1,0,163,0.0,1,1,1,111,3
CUST01214,4,5584.12,7,0,124,0.0,2,4,5,245,11
CUST01215,4,3464.2299999999996,5,0,80,0.0,3,4,4,344,11
CUST01216,1,1022.33,2,0,107,0.0,2,1,2,212,5
CUST01217,2,1295.0,2,0,163,0.0,1,2,2,122,5
CUST01218,5,3872.15,7,0,0,0.0,5,4,5,545,14
CUST01219,2,832.04,2,0,86,0.0,2,2,2,222,6
CUST01220,1,1095.74,2,0,98,0.0,2,1,2,212,5
CUST01221,1,405.2,1,0,13,0.0,5,1,1,511,7
CUST01222,1,1199.39,2,0,18,0.0,5,1,2,512,8
CUST01223,6,3738.91,10,0,118,0.0,2,5,4,254,11
CUST01224,1,1005.1,2,0,33,0.0,4,1,2,412,7
CUST01225,1,620.28,1,0,97,0.0,2,1,1,211,4
CUST01226,4,1882.8700000000001,6,2,37,0.5,4,4,3,443,11
CUST01227,5,2436.59,6,1,43,0.2,4,4,4,444,12
CUST01228,4,2998.23,4,0,212,0.0,1,4,4,144,9
CUST01229,4,1495.96,4,1,147,0.25,2,4,3,243,9
CUST01230,2,1398.63,3,0,112,0.0,2,2,2,222,6
CUST01231,1,872.98,1,0,226,0.0,1,1,2,112,4
CUST01232,2,906.6800000000001,2,0,183,0.0,1,2,2,122,5
CUST01233,7,6627.36,12,0,64,0.0,3,5,5,355,13
CUST01234,3,2999.91,7,0,115,0.0,2,3,4,234,9
CUST01235,5,3111.29,6,0,161,0.0,1,4,4,144,9
CUST01236,10,5515.45,13,0,6,0.0,5,5,5,555,15
CUST01237,3,1474.19,4,0,103,0.0,2,3,3,233,8
CUST01238,6,4787.57,11,0,68,0.0,3,5,5,355,13
CUST01239,1,592.44,1,0,193,0.0,1,1,1,111,3
CUST01240,1,434.11,1,0,19,0.0,5,1,1,511,7
CUST01241,1,185.08,1,0,38,0.0,4,1,1,411,6
CUST01242,9,10126.130000000001,22,1,29,0.1111111111111111,4,5,5,455,14
